Collection Month Name,Collection Year,Collection Month Number,IMP code,IMP name,DMU Code,DMU Name,Invoice Country Code,Invoice Account Number,Invoice Account Name,Origin Country Code,Destination Country Code,Division Code,Product Code,Product Family Description,Invoice Account City,Invoice Account State,Product Description,Total Net Charge Euro,Real Weight Kg,Payweight Kg,Pieces,Consignments
March,2018,3,123456,Example Industries Ltd.,,,DE,DE-Acct Nr. 12,DE-Acct Nr. 12,DE,DE,Domestic,10B,Express,STUTTGART,,10:00 BUSINESS PAK,13.14,4.95,5,1,1
March,2018,3,123456,Example Industries Ltd.,,,DE,DE-Acct Nr. 12,DE-Acct Nr. 12,DE,DE,Domestic,10N,Express,STUTTGART,,10:00 EXPRESS (NON DOCS),337.45,424.66,436,31,25
March,2018,3,123456,Example Industries Ltd.,,,DE,DE-Acct Nr. 12,DE-Acct Nr. 12,DE,DE,Domestic,12N,Express,STUTTGART,,12:00 EXPRESS (NON DOCS),33.36,56.82,58,3,3
March,2018,3,123456,Example Industries Ltd.,,,DE,DE-Acct Nr. 13,DE-Acct Nr. 13,DE,CY,International,48N,Economy Express,STUTTGART,,ECONOMY EXPRESS (NON DOCS),36.2,1.5,5.344,1,1
March,2018,3,123456,Example Industries Ltd.,,,DE,DE-Acct Nr. 13,DE-Acct Nr. 13,DE,DE,Domestic,09N,Express,STUTTGART,,9:00 EXPRESS (NON DOCS),18.47,12,12,1,1
March,2018,3,123456,Example Industries Ltd.,,,DE,DE-Acct Nr. 13,DE-Acct Nr. 13,DE,DE,Domestic,10N,Express,STUTTGART,,10:00 EXPRESS (NON DOCS),22.67,46.84,49,3,1
March,2018,3,123456,Example Industries Ltd.,,,DE,DE-Acct Nr. 13,DE-Acct Nr. 13,DE,DE,Domestic,15N,Express,STUTTGART,,EXPRESS (NON DOCS),207.46,255.72,574,3,3
March,2018,3,123456,Example Industries Ltd.,,,DE,DE-Acct Nr. 13,DE-Acct Nr. 13,DE,FI,International,48N,Economy Express,STUTTGART,,ECONOMY EXPRESS (NON DOCS),40.48,6.5,11.022,1,1
March,2018,3,123456,Example Industries Ltd.,,,DE,DE-Acct Nr. 13,DE-Acct Nr. 13,DE,GB,International,48N,Economy Express,STUTTGART,,ECONOMY EXPRESS (NON DOCS),31.08,2.2,5.344,1,1
March,2018,3,123456,Example Industries Ltd.,,,DE,DE-Acct Nr. 13,DE-Acct Nr. 13,DE,NL,International,48N,Economy Express,STUTTGART,,ECONOMY EXPRESS (NON DOCS),42.4,6,19.873,1,1
March,2018,3,123456,Example Industries Ltd.,,,DE,DE-Acct Nr. 13,DE-Acct Nr. 13,SE,DE,International,48N,Economy Express,STUTTGART,,ECONOMY EXPRESS (NON DOCS),198.03,140,432.864,2,1
March,2018,3,123456,Example Industries Ltd.,,,DE,DE-Acct Nr. 15,DE-Acct Nr. 15,DE,CH,International,15N,Express,DUESSELDORF,,EXPRESS (NON DOCS),45.05,8.1,8.1,1,1
March,2018,3,123456,Example Industries Ltd.,,,DE,DE-Acct Nr. 15,DE-Acct Nr. 15,DE,DE,Domestic,09N,Express,DUESSELDORF,,9:00 EXPRESS (NON DOCS),249.99,264.84,693,9,3
March,2018,3,123456,Example Industries Ltd.,,,DE,DE-Acct Nr. 15,DE-Acct Nr. 15,DE,DE,Domestic,10N,Express,DUESSELDORF,,10:00 EXPRESS (NON DOCS),1222.83,1636.55,2669,14,8
March,2018,3,123456,Example Industries Ltd.,,,DE,DE-Acct Nr. 15,DE-Acct Nr. 15,DE,DE,Domestic,12N,Express,DUESSELDORF,,12:00 EXPRESS (NON DOCS),1456.27,2353.02,3242,18,10
